Order_ID,Date,Product,Category,Quantity,Unit_Price,Customer_ID,Region,Sales_Channel,Payment_Method,Discount,Cost,Revenue,Profit
ORD-13538,2025-08-24,Tablet,Electronics,3,450,CUST-1890,South America,Online,Credit Card,0.14,900,1161.0,261.0
ORD-13539,2026-02-21,Laptop,Electronics,3,900,CUST-1164,South America,Online,Credit Card,0.19,1950,2187.0,237.0
ORD-13540,2025-09-02,Monitor,Electronics,5,300,CUST-1345,Asia,Store,Credit Card,0.08,900,1380.0,480.0
ORD-13541,2025-08-21,Keyboard,Accessories,1,80,CUST-1318,North America,Store,Bank Transfer,0.03,35,77.6,42.599999999999994
ORD-13542,2026-04-16,Mouse,Accessories,1,50,CUST-1265,South America,Online,Cash,0.06,20,47.0,27.0
ORD-13543,2025-08-04,Phone,Electronics,4,700,CUST-1079,North America,Store,Credit Card,0.2,2000,2240.0,240.0
ORD-13544,2026-06-11,Tablet,Electronics,5,450,CUST-1011,Asia,Store,Credit Card,0.18,1500,1845.0000000000002,345.0000000000002
ORD-13545,2025-08-01,Smartwatch,Wearables,1,250,CUST-1281,North America,Store,Credit Card,0.07,140,232.49999999999997,92.49999999999997
ORD-13546,2025-09-27,Headphones,Accessories,3,120,CUST-1267,South America,Online,Bank Transfer,0.06,180,338.4,158.39999999999998
ORD-13547,2026-06-05,Smartwatch,Wearables,5,250,CUST-1569,North America,Store,Bank Transfer,0.15,700,1062.5,362.5
ORD-13548,2025-08-12,Phone,Electronics,5,700,CUST-1774,North America,Online,Cash,0.04,2500,3360.0,860.0
ORD-13549,2025-12-28,Keyboard,Accessories,5,80,CUST-1960,Europe,Store,Credit Card,0.18,175,328.0,153.0
ORD-13550,2026-02-09,Phone,Electronics,2,700,CUST-1233,South America,Online,Credit Card,0.11,1000,1246.0,246.0
ORD-13551,2026-02-15,Phone,Electronics,3,700,CUST-1085,North America,Online,Bank Transfer,0.03,1500,2037.0,537.0
ORD-13552,2025-09-09,Laptop,Electronics,3,900,CUST-1718,South America,Store,Bank Transfer,0.11,1950,2403.0,453.0
ORD-13553,2026-05-25,Keyboard,Accessories,5,80,CUST-1764,North America,Online,Bank Transfer,0.11,175,356.0,181.0
ORD-13554,2026-05-22,Keyboard,Accessories,5,80,CUST-1863,South America,Online,Credit Card,0.02,175,392.0,217.0
ORD-13555,2025-09-20,Keyboard,Accessories,5,80,CUST-1068,Asia,Online,Bank Transfer,0.14,175,344.0,169.0
ORD-13556,2026-03-19,Mouse,Accessories,4,50,CUST-1226,South America,Online,Bank Transfer,0.01,80,198.0,118.0
ORD-13557,2026-04-13,Monitor,Electronics,1,300,CUST-1183,Asia,Online,Cash,0.07,180,279.0,99.0
ORD-13558,2026-05-02,Phone,Electronics,2,700,CUST-1565,Europe,Online,Credit Card,0.08,1000,1288.0,288.0
ORD-13559,2026-03-24,Tablet,Electronics,5,450,CUST-1292,Asia,Online,Credit Card,0.07,1500,2092.5,592.5
ORD-13560,2026-02-04,Mouse,Accessories,5,50,CUST-1802,South America,Store,Bank Transfer,0.01,100,247.5,147.5
ORD-13561,2025-12-24,Headphones,Accessories,4,120,CUST-1411,North America,Online,Bank Transfer,0.16,240,403.2,163.2
ORD-13562,2026-01-25,Phone,Electronics,4,700,CUST-1889,South America,Store,Credit Card,0.14,2000,2408.0,408.0
ORD-13563,2025-12-17,Tablet,Electronics,4,450,CUST-1959,Asia,Store,Cash,0.05,1200,1710.0,510.0
ORD-13564,2025-12-28,Mouse,Accessories,2,50,CUST-1272,North America,Online,Cash,0.02,40,98.0,58.0
ORD-13565,2026-05-13,Mouse,Accessories,1,50,CUST-1372,South America,Online,Credit Card,0.07,20,46.5,26.5
ORD-13566,2025-09-09,Headphones,Accessories,3,120,CUST-1175,North America,Store,Credit Card,0.15,180,306.0,126.0
ORD-13567,2025-11-26,Monitor,Electronics,4,300,CUST-1585,North America,Online,Credit Card,0.06,720,1128.0,408.0
ORD-13568,2025-06-22,Tablet,Electronics,4,450,CUST-1303,Asia,Store,Cash,0.07,1200,1674.0,474.0
ORD-13569,2026-02-18,Laptop,Electronics,1,900,CUST-1181,South America,Store,Cash,0.14,650,774.0,124.0
ORD-13570,2025-12-06,Keyboard,Accessories,2,80,CUST-1966,North America,Online,Cash,0.02,70,156.8,86.80000000000001
ORD-13571,2025-08-11,Laptop,Electronics,5,900,CUST-1840,Europe,Online,Cash,0.12,3250,3960.0,710.0
ORD-13572,2026-04-16,Monitor,Electronics,4,300,CUST-1722,Europe,Online,Bank Transfer,0.15,720,1020.0,300.0
ORD-13573,2026-02-26,Phone,Electronics,1,700,CUST-1352,Asia,Online,Cash,0.08,500,644.0,144.0
ORD-13574,2026-01-23,Tablet,Electronics,2,450,CUST-1264,North America,Online,Cash,0.07,600,837.0,237.0
ORD-13575,2025-06-22,Phone,Electronics,3,700,CUST-1625,North America,Online,Cash,0.07,1500,1952.9999999999998,452.9999999999998
ORD-13576,2026-02-11,Headphones,Accessories,3,120,CUST-1715,North America,Store,Bank Transfer,0.17,180,298.8,118.80000000000001
ORD-13577,2026-02-12,Monitor,Electronics,5,300,CUST-1524,North America,Online,Credit Card,0.0,900,1500.0,600.0
ORD-13578,2025-08-31,Laptop,Electronics,4,900,CUST-1457,South America,Store,Bank Transfer,0.1,2600,3240.0,640.0
ORD-13579,2025-10-14,Keyboard,Accessories,4,80,CUST-1091,Europe,Online,Cash,0.14,140,275.2,135.2
ORD-13580,2026-04-20,Headphones,Accessories,5,120,CUST-1763,Asia,Online,Bank Transfer,0.1,300,540.0,240.0
ORD-13581,2026-02-02,Laptop,Electronics,4,900,CUST-1892,Asia,Store,Bank Transfer,0.17,2600,2988.0,388.0
ORD-13582,2026-04-18,Laptop,Electronics,2,900,CUST-1812,North America,Store,Credit Card,0.04,1300,1728.0,428.0
ORD-13583,2026-05-17,Monitor,Electronics,2,300,CUST-1639,Asia,Online,Credit Card,0.05,360,570.0,210.0
ORD-13584,2025-09-21,Mouse,Accessories,5,50,CUST-1811,Europe,Store,Credit Card,0.01,100,247.5,147.5
ORD-13585,2025-08-26,Mouse,Accessories,3,50,CUST-1414,Asia,Online,Cash,0.07,60,139.5,79.5
ORD-13586,2026-04-04,Keyboard,Accessories,3,80,CUST-1681,Europe,Store,Cash,0.1,105,216.0,111.0
ORD-13587,2025-08-30,Smartwatch,Wearables,3,250,CUST-1652,North America,Store,Cash,0.05,420,712.5,292.5
ORD-13588,2026-04-17,Smartwatch,Wearables,2,250,CUST-1121,South America,Store,Bank Transfer,0.12,280,440.0,160.0
ORD-13589,2026-04-02,Keyboard,Accessories,4,80,CUST-1310,Asia,Online,Cash,0.06,140,300.79999999999995,160.79999999999995
ORD-13590,2026-04-17,Smartwatch,Wearables,1,250,CUST-1491,South America,Store,Credit Card,0.15,140,212.5,72.5
ORD-13591,2026-01-03,Monitor,Electronics,3,300,CUST-1472,North America,Online,Bank Transfer,0.02,540,882.0,342.0
ORD-13592,2025-10-09,Tablet,Electronics,1,450,CUST-1093,North America,Store,Cash,0.09,300,409.5,109.5
ORD-13593,2026-05-17,Smartwatch,Wearables,5,250,CUST-1335,Asia,Store,Cash,0.17,700,1037.5,337.5
ORD-13594,2025-08-02,Smartwatch,Wearables,4,250,CUST-1039,North America,Store,Credit Card,0.11,560,890.0,330.0
ORD-13595,2025-07-24,Keyboard,Accessories,5,80,CUST-1876,North America,Store,Credit Card,0.16,175,336.0,161.0
ORD-13596,2025-07-18,Keyboard,Accessories,2,80,CUST-1510,Europe,Store,Credit Card,0.16,70,134.4,64.4
ORD-13597,2026-03-05,Keyboard,Accessories,4,80,CUST-1458,South America,Store,Bank Transfer,0.19,140,259.20000000000005,119.20000000000005
ORD-13598,2025-11-04,Headphones,Accessories,1,120,CUST-1056,Europe,Online,Cash,0.09,60,109.2,49.2
ORD-13599,2025-11-24,Keyboard,Accessories,2,80,CUST-1939,North America,Store,Cash,0.16,70,134.4,64.4
ORD-13600,2026-02-08,Tablet,Electronics,5,450,CUST-1246,North America,Store,Credit Card,0.04,1500,2160.0,660.0
ORD-13601,2025-09-28,Phone,Electronics,2,700,CUST-1030,South America,Online,Cash,0.19,1000,1134.0,134.0
ORD-13602,2025-07-12,Keyboard,Accessories,4,80,CUST-1417,North America,Store,Cash,0.17,140,265.59999999999997,125.59999999999997
ORD-13603,2026-05-21,Mouse,Accessories,4,50,CUST-1271,Asia,Store,Bank Transfer,0.09,80,182.0,102.0
ORD-13604,2025-08-18,Mouse,Accessories,3,50,CUST-1585,Europe,Online,Bank Transfer,0.17,60,124.5,64.5
ORD-13605,2026-02-10,Laptop,Electronics,1,900,CUST-1837,Europe,Store,Bank Transfer,0.04,650,864.0,214.0
ORD-13606,2025-08-24,Headphones,Accessories,3,120,CUST-1180,North America,Store,Credit Card,0.06,180,338.4,158.39999999999998
ORD-13607,2026-01-05,Headphones,Accessories,5,120,CUST-1856,Europe,Online,Credit Card,0.01,300,594.0,294.0
ORD-13608,2025-12-27,Mouse,Accessories,1,50,CUST-1472,Europe,Store,Credit Card,0.16,20,42.0,22.0
ORD-13609,2025-06-22,Laptop,Electronics,4,900,CUST-1420,Europe,Store,Credit Card,0.0,2600,3600.0,1000.0
ORD-13610,2026-04-25,Headphones,Accessories,5,120,CUST-1347,South America,Store,Bank Transfer,0.14,300,516.0,216.0
ORD-13611,2025-11-24,Mouse,Accessories,1,50,CUST-1397,North America,Online,Cash,0.16,20,42.0,22.0
ORD-13612,2026-04-29,Smartwatch,Wearables,3,250,CUST-1307,North America,Online,Credit Card,0.03,420,727.5,307.5
ORD-13613,2026-06-07,Mouse,Accessories,1,50,CUST-1098,Asia,Store,Cash,0.15,20,42.5,22.5
ORD-13614,2025-07-28,Smartwatch,Wearables,2,250,CUST-1553,Europe,Online,Bank Transfer,0.08,280,460.0,180.0
ORD-13615,2025-09-13,Laptop,Electronics,3,900,CUST-1226,Europe,Online,Credit Card,0.05,1950,2565.0,615.0
ORD-13616,2025-06-17,Mouse,Accessories,3,50,CUST-1044,North America,Online,Bank Transfer,0.1,60,135.0,75.0
ORD-13617,2026-05-17,Headphones,Accessories,3,120,CUST-1688,North America,Online,Bank Transfer,0.01,180,356.4,176.39999999999998
ORD-13618,2025-08-27,Keyboard,Accessories,4,80,CUST-1603,South America,Online,Bank Transfer,0.13,140,278.4,138.39999999999998
ORD-13619,2025-06-18,Monitor,Electronics,5,300,CUST-1178,Europe,Online,Cash,0.12,900,1320.0,420.0
ORD-13620,2025-09-26,Keyboard,Accessories,5,80,CUST-1018,Asia,Online,Credit Card,0.02,175,392.0,217.0
ORD-13621,2026-02-22,Keyboard,Accessories,3,80,CUST-1776,Asia,Online,Cash,0.14,105,206.4,101.4
ORD-13622,2026-02-24,Phone,Electronics,3,700,CUST-1679,Europe,Store,Cash,0.12,1500,1848.0,348.0
ORD-13623,2025-07-18,Headphones,Accessories,3,120,CUST-1303,Europe,Online,Cash,0.06,180,338.4,158.39999999999998
ORD-13624,2025-12-18,Smartwatch,Wearables,5,250,CUST-1169,Europe,Store,Credit Card,0.1,700,1125.0,425.0
ORD-13625,2026-03-30,Laptop,Electronics,5,900,CUST-1013,Asia,Online,Cash,0.17,3250,3735.0,485.0
ORD-13626,2026-04-18,Smartwatch,Wearables,5,250,CUST-1390,Asia,Store,Cash,0.04,700,1200.0,500.0
ORD-13627,2026-05-29,Tablet,Electronics,5,450,CUST-1982,Europe,Store,Bank Transfer,0.05,1500,2137.5,637.5
ORD-13628,2025-07-09,Monitor,Electronics,4,300,CUST-1384,Europe,Online,Cash,0.08,720,1104.0,384.0
ORD-13629,2026-04-09,Monitor,Electronics,4,300,CUST-1814,Asia,Online,Credit Card,0.2,720,960.0,240.0
ORD-13630,2025-07-19,Mouse,Accessories,3,50,CUST-1827,Europe,Store,Credit Card,0.09,60,136.5,76.5
ORD-13631,2025-09-16,Tablet,Electronics,2,450,CUST-1251,Asia,Store,Cash,0.01,600,891.0,291.0
ORD-13632,2025-11-22,Monitor,Electronics,3,300,CUST-1130,North America,Online,Credit Card,0.15,540,765.0,225.0
ORD-13633,2025-08-02,Headphones,Accessories,5,120,CUST-1763,North America,Store,Cash,0.09,300,546.0,246.0
ORD-13634,2025-06-26,Keyboard,Accessories,2,80,CUST-1634,Europe,Online,Bank Transfer,0.0,70,160.0,90.0
ORD-13635,2025-09-18,Laptop,Electronics,2,900,CUST-1050,South America,Store,Bank Transfer,0.06,1300,1692.0,392.0
ORD-13636,2025-08-17,Monitor,Electronics,3,300,CUST-1159,North America,Online,Bank Transfer,0.2,540,720.0,180.0
ORD-13637,2025-12-07,Laptop,Electronics,1,900,CUST-1949,Europe,Online,Credit Card,0.01,650,891.0,241.0
ORD-13638,2025-06-25,Smartwatch,Wearables,3,250,CUST-1408,Asia,Online,Bank Transfer,0.01,420,742.5,322.5
ORD-13639,2026-05-01,Keyboard,Accessories,4,80,CUST-1386,Asia,Online,Cash,0.05,140,304.0,164.0
ORD-13640,2025-12-14,Monitor,Electronics,4,300,CUST-1474,South America,Store,Bank Transfer,0.0,720,1200.0,480.0
ORD-13641,2025-06-13,Smartwatch,Wearables,4,250,CUST-1317,North America,Online,Bank Transfer,0.08,560,920.0,360.0
ORD-13642,2025-06-19,Monitor,Electronics,3,300,CUST-1616,South America,Store,Cash,0.04,540,864.0,324.0
ORD-13643,2026-04-02,Monitor,Electronics,4,300,CUST-1700,Europe,Store,Bank Transfer,0.08,720,1104.0,384.0
ORD-13644,2026-06-05,Phone,Electronics,4,700,CUST-1941,North America,Online,Cash,0.14,2000,2408.0,408.0
ORD-13645,2026-02-03,Keyboard,Accessories,1,80,CUST-1134,Europe,Store,Bank Transfer,0.16,35,67.2,32.2
ORD-13646,2025-12-27,Headphones,Accessories,1,120,CUST-1566,Europe,Online,Bank Transfer,0.14,60,103.2,43.2
ORD-13647,2025-09-09,Laptop,Electronics,5,900,CUST-1055,Asia,Online,Cash,0.19,3250,3645.0000000000005,395.00000000000045
ORD-13648,2025-07-01,Tablet,Electronics,1,450,CUST-1087,Asia,Store,Cash,0.04,300,432.0,132.0
ORD-13649,2025-11-28,Mouse,Accessories,1,50,CUST-1476,North America,Store,Cash,0.04,20,48.0,28.0
ORD-13650,2026-01-23,Monitor,Electronics,5,300,CUST-1496,South America,Store,Bank Transfer,0.18,900,1230.0,330.0
ORD-13651,2025-11-15,Smartwatch,Wearables,3,250,CUST-1308,Europe,Online,Cash,0.19,420,607.5,187.5
ORD-13652,2025-10-04,Tablet,Electronics,3,450,CUST-1114,Asia,Online,Bank Transfer,0.12,900,1188.0,288.0
ORD-13653,2026-02-12,Keyboard,Accessories,1,80,CUST-1783,South America,Store,Credit Card,0.0,35,80.0,45.0
ORD-13654,2025-12-17,Monitor,Electronics,4,300,CUST-1703,Asia,Store,Credit Card,0.01,720,1188.0,468.0
ORD-13655,2025-11-29,Mouse,Accessories,3,50,CUST-1729,South America,Store,Bank Transfer,0.14,60,129.0,69.0
ORD-13656,2026-04-07,Tablet,Electronics,1,450,CUST-1998,Europe,Store,Bank Transfer,0.16,300,378.0,78.0
ORD-13657,2026-03-08,Tablet,Electronics,5,450,CUST-1076,Asia,Online,Bank Transfer,0.0,1500,2250.0,750.0
ORD-13658,2025-10-17,Monitor,Electronics,4,300,CUST-1014,Europe,Store,Bank Transfer,0.19,720,972.0000000000001,252.0000000000001
ORD-13659,2025-08-07,Tablet,Electronics,4,450,CUST-1171,North America,Online,Cash,0.14,1200,1548.0,348.0
ORD-13660,2025-09-24,Tablet,Electronics,5,450,CUST-1484,North America,Online,Cash,0.02,1500,2205.0,705.0
ORD-13661,2025-10-13,Mouse,Accessories,1,50,CUST-1587,South America,Store,Bank Transfer,0.05,20,47.5,27.5
ORD-13662,2026-05-22,Tablet,Electronics,4,450,CUST-1999,South America,Store,Bank Transfer,0.16,1200,1512.0,312.0
ORD-13663,2025-10-09,Phone,Electronics,1,700,CUST-1476,South America,Store,Bank Transfer,0.09,500,637.0,137.0
ORD-13664,2025-12-28,Mouse,Accessories,3,50,CUST-1673,North America,Online,Credit Card,0.06,60,141.0,81.0
ORD-13665,2025-12-10,Smartwatch,Wearables,4,250,CUST-1672,North America,Store,Credit Card,0.09,560,910.0,350.0
ORD-13666,2025-07-01,Monitor,Electronics,1,300,CUST-1306,Europe,Store,Credit Card,0.06,180,282.0,102.0
ORD-13667,2025-10-10,Smartwatch,Wearables,2,250,CUST-1634,North America,Online,Bank Transfer,0.13,280,435.0,155.0
ORD-13668,2026-02-04,Mouse,Accessories,3,50,CUST-1784,North America,Store,Credit Card,0.16,60,126.0,66.0
ORD-13669,2025-06-14,Phone,Electronics,5,700,CUST-1407,South America,Store,Credit Card,0.07,2500,3255.0,755.0
ORD-13670,2026-04-06,Headphones,Accessories,5,120,CUST-1562,South America,Online,Credit Card,0.18,300,492.00000000000006,192.00000000000006
ORD-13671,2025-09-11,Monitor,Electronics,2,300,CUST-1838,South America,Store,Cash,0.09,360,546.0,186.0
ORD-13672,2025-07-11,Tablet,Electronics,2,450,CUST-1235,Europe,Store,Bank Transfer,0.01,600,891.0,291.0
ORD-13673,2025-08-10,Laptop,Electronics,5,900,CUST-1849,Europe,Online,Credit Card,0.19,3250,3645.0000000000005,395.00000000000045
ORD-13674,2026-02-22,Headphones,Accessories,3,120,CUST-1324,South America,Online,Cash,0.09,180,327.6,147.60000000000002
ORD-13675,2026-05-23,Monitor,Electronics,5,300,CUST-1573,Europe,Store,Cash,0.09,900,1365.0,465.0
ORD-13676,2026-03-09,Monitor,Electronics,5,300,CUST-1454,North America,Online,Cash,0.13,900,1305.0,405.0
ORD-13677,2025-11-29,Monitor,Electronics,2,300,CUST-1007,South America,Online,Cash,0.1,360,540.0,180.0
ORD-13678,2025-09-14,Keyboard,Accessories,1,80,CUST-1532,Asia,Online,Bank Transfer,0.11,35,71.2,36.2
ORD-13679,2025-11-26,Keyboard,Accessories,5,80,CUST-1998,Europe,Online,Credit Card,0.13,175,348.0,173.0
ORD-13680,2026-05-08,Laptop,Electronics,5,900,CUST-1554,Europe,Online,Bank Transfer,0.08,3250,4140.0,890.0
ORD-13681,2026-02-11,Keyboard,Accessories,1,80,CUST-1553,Asia,Online,Bank Transfer,0.12,35,70.4,35.400000000000006
ORD-13682,2025-08-23,Headphones,Accessories,4,120,CUST-1323,North America,Online,Cash,0.03,240,465.59999999999997,225.59999999999997
ORD-13683,2025-06-30,Tablet,Electronics,5,450,CUST-1075,Asia,Store,Cash,0.09,1500,2047.5,547.5
ORD-13684,2026-01-13,Laptop,Electronics,1,900,CUST-1708,South America,Store,Bank Transfer,0.12,650,792.0,142.0
ORD-13685,2025-12-30,Smartwatch,Wearables,3,250,CUST-1803,Asia,Store,Credit Card,0.12,420,660.0,240.0
ORD-13686,2025-09-15,Headphones,Accessories,4,120,CUST-1918,North America,Store,Cash,0.16,240,403.2,163.2
ORD-13687,2025-08-20,Laptop,Electronics,4,900,CUST-1751,Europe,Store,Credit Card,0.02,2600,3528.0,928.0
ORD-13688,2026-05-08,Laptop,Electronics,5,900,CUST-1381,South America,Online,Cash,0.02,3250,4410.0,1160.0
ORD-13689,2026-02-09,Smartwatch,Wearables,1,250,CUST-1013,South America,Online,Bank Transfer,0.08,140,230.0,90.0
ORD-13690,2025-11-10,Phone,Electronics,2,700,CUST-1526,North America,Online,Bank Transfer,0.14,1000,1204.0,204.0
ORD-13691,2026-01-10,Smartwatch,Wearables,2,250,CUST-1026,Asia,Online,Bank Transfer,0.12,280,440.0,160.0
ORD-13692,2026-04-27,Monitor,Electronics,5,300,CUST-1051,North America,Store,Bank Transfer,0.13,900,1305.0,405.0
ORD-13693,2025-12-19,Monitor,Electronics,1,300,CUST-1119,South America,Online,Credit Card,0.13,180,261.0,81.0
ORD-13694,2025-10-26,Phone,Electronics,4,700,CUST-1646,North America,Store,Credit Card,0.1,2000,2520.0,520.0
ORD-13695,2026-03-18,Headphones,Accessories,5,120,CUST-1196,North America,Store,Cash,0.18,300,492.00000000000006,192.00000000000006
ORD-13696,2026-01-04,Laptop,Electronics,5,900,CUST-1731,Europe,Online,Credit Card,0.09,3250,4095.0,845.0
ORD-13697,2025-10-27,Monitor,Electronics,1,300,CUST-1899,North America,Online,Credit Card,0.08,180,276.0,96.0
ORD-13698,2026-04-05,Phone,Electronics,2,700,CUST-1241,South America,Online,Cash,0.06,1000,1316.0,316.0
ORD-13699,2025-12-26,Keyboard,Accessories,5,80,CUST-1756,South America,Store,Credit Card,0.05,175,380.0,205.0
ORD-13700,2025-12-05,Smartwatch,Wearables,2,250,CUST-1392,South America,Store,Credit Card,0.13,280,435.0,155.0
ORD-13701,2026-04-25,Headphones,Accessories,4,120,CUST-1593,Europe,Store,Cash,0.04,240,460.79999999999995,220.79999999999995
ORD-13702,2025-07-29,Tablet,Electronics,3,450,CUST-1611,South America,Online,Bank Transfer,0.06,900,1269.0,369.0
ORD-13703,2025-12-13,Keyboard,Accessories,1,80,CUST-1310,South America,Store,Credit Card,0.16,35,67.2,32.2
ORD-13704,2025-07-25,Headphones,Accessories,2,120,CUST-1836,Asia,Online,Bank Transfer,0.15,120,204.0,84.0
ORD-13705,2025-07-12,Laptop,Electronics,3,900,CUST-1258,North America,Store,Bank Transfer,0.17,1950,2241.0,291.0
ORD-13706,2025-12-30,Headphones,Accessories,4,120,CUST-1044,Europe,Store,Cash,0.12,240,422.4,182.39999999999998
ORD-13707,2025-07-07,Mouse,Accessories,3,50,CUST-1330,South America,Store,Bank Transfer,0.0,60,150.0,90.0
ORD-13708,2025-06-24,Keyboard,Accessories,5,80,CUST-1400,Asia,Store,Bank Transfer,0.01,175,396.0,221.0
ORD-13709,2026-02-18,Smartwatch,Wearables,1,250,CUST-1793,South America,Store,Credit Card,0.13,140,217.5,77.5
ORD-13710,2025-09-29,Headphones,Accessories,5,120,CUST-1790,Europe,Online,Credit Card,0.14,300,516.0,216.0
ORD-13711,2025-07-29,Smartwatch,Wearables,2,250,CUST-1216,South America,Store,Cash,0.18,280,410.00000000000006,130.00000000000006
ORD-13712,2026-03-26,Tablet,Electronics,3,450,CUST-1329,North America,Online,Bank Transfer,0.05,900,1282.5,382.5
ORD-13713,2025-10-26,Mouse,Accessories,4,50,CUST-1598,North America,Store,Bank Transfer,0.07,80,186.0,106.0
ORD-13714,2026-05-26,Smartwatch,Wearables,5,250,CUST-1769,South America,Online,Bank Transfer,0.08,700,1150.0,450.0
ORD-13715,2026-02-09,Keyboard,Accessories,2,80,CUST-1461,North America,Store,Credit Card,0.18,70,131.20000000000002,61.20000000000002
ORD-13716,2026-06-02,Headphones,Accessories,4,120,CUST-1028,North America,Online,Credit Card,0.15,240,408.0,168.0
ORD-13717,2026-04-05,Mouse,Accessories,5,50,CUST-1059,North America,Store,Credit Card,0.02,100,245.0,145.0
ORD-13718,2025-12-22,Smartwatch,Wearables,3,250,CUST-1770,North America,Online,Credit Card,0.12,420,660.0,240.0
ORD-13719,2026-05-09,Monitor,Electronics,3,300,CUST-1571,North America,Store,Bank Transfer,0.13,540,783.0,243.0
ORD-13720,2025-06-22,Phone,Electronics,2,700,CUST-1088,Asia,Store,Cash,0.16,1000,1176.0,176.0
ORD-13721,2026-02-14,Tablet,Electronics,4,450,CUST-1967,Asia,Store,Credit Card,0.05,1200,1710.0,510.0
ORD-13722,2026-02-23,Keyboard,Accessories,3,80,CUST-1233,South America,Online,Bank Transfer,0.09,105,218.4,113.4
ORD-13723,2026-01-09,Tablet,Electronics,5,450,CUST-1127,Asia,Online,Bank Transfer,0.01,1500,2227.5,727.5
ORD-13724,2025-08-11,Mouse,Accessories,5,50,CUST-1618,North America,Online,Cash,0.06,100,235.0,135.0
ORD-13725,2026-02-22,Keyboard,Accessories,3,80,CUST-1474,Europe,Store,Cash,0.19,105,194.4,89.4
ORD-13726,2025-11-23,Smartwatch,Wearables,3,250,CUST-1762,Asia,Online,Cash,0.12,420,660.0,240.0
ORD-13727,2025-10-02,Phone,Electronics,5,700,CUST-1131,Europe,Store,Bank Transfer,0.08,2500,3220.0,720.0
ORD-13728,2025-09-09,Headphones,Accessories,5,120,CUST-1097,Europe,Store,Credit Card,0.11,300,534.0,234.0
ORD-13729,2025-10-10,Laptop,Electronics,5,900,CUST-1000,South America,Store,Cash,0.19,3250,3645.0000000000005,395.00000000000045
ORD-13730,2026-03-30,Phone,Electronics,4,700,CUST-1148,Asia,Online,Credit Card,0.08,2000,2576.0,576.0
ORD-13731,2026-04-09,Keyboard,Accessories,3,80,CUST-1697,Asia,Online,Bank Transfer,0.15,105,204.0,99.0
ORD-13732,2026-01-23,Phone,Electronics,4,700,CUST-1225,Europe,Online,Credit Card,0.1,2000,2520.0,520.0
ORD-13733,2025-11-11,Laptop,Electronics,2,900,CUST-1131,Europe,Store,Cash,0.09,1300,1638.0,338.0
ORD-13734,2026-04-03,Headphones,Accessories,4,120,CUST-1655,Europe,Online,Bank Transfer,0.04,240,460.79999999999995,220.79999999999995
ORD-13735,2025-10-09,Smartwatch,Wearables,2,250,CUST-1034,Europe,Online,Bank Transfer,0.18,280,410.00000000000006,130.00000000000006
ORD-13736,2025-07-03,Headphones,Accessories,3,120,CUST-1186,Asia,Online,Credit Card,0.08,180,331.2,151.2
ORD-13737,2025-10-14,Phone,Electronics,5,700,CUST-1263,Europe,Online,Credit Card,0.1,2500,3150.0,650.0
ORD-13738,2026-05-06,Keyboard,Accessories,2,80,CUST-1540,Asia,Online,Bank Transfer,0.0,70,160.0,90.0
ORD-13739,2025-10-23,Headphones,Accessories,2,120,CUST-1539,South America,Store,Bank Transfer,0.16,120,201.6,81.6
ORD-13740,2026-06-06,Smartwatch,Wearables,2,250,CUST-1515,South America,Store,Credit Card,0.03,280,485.0,205.0
ORD-13741,2026-02-12,Headphones,Accessories,2,120,CUST-1054,North America,Online,Cash,0.01,120,237.6,117.6
ORD-13742,2025-08-24,Laptop,Electronics,2,900,CUST-1848,South America,Store,Credit Card,0.12,1300,1584.0,284.0
ORD-13743,2026-05-03,Laptop,Electronics,4,900,CUST-1598,Asia,Store,Cash,0.08,2600,3312.0,712.0
ORD-13744,2025-10-10,Tablet,Electronics,4,450,CUST-1554,South America,Store,Bank Transfer,0.2,1200,1440.0,240.0
ORD-13745,2026-06-03,Laptop,Electronics,3,900,CUST-1400,South America,Store,Bank Transfer,0.18,1950,2214.0,264.0
ORD-13746,2025-09-06,Keyboard,Accessories,2,80,CUST-1259,South America,Store,Cash,0.12,70,140.8,70.80000000000001
ORD-13747,2025-07-31,Headphones,Accessories,5,120,CUST-1352,Asia,Store,Bank Transfer,0.12,300,528.0,228.0
ORD-13748,2025-07-30,Tablet,Electronics,4,450,CUST-1352,Asia,Online,Cash,0.0,1200,1800.0,600.0
ORD-13749,2025-12-19,Mouse,Accessories,4,50,CUST-1155,North America,Store,Credit Card,0.0,80,200.0,120.0
ORD-13750,2026-01-07,Smartwatch,Wearables,2,250,CUST-1089,Europe,Online,Bank Transfer,0.0,280,500.0,220.0
ORD-13751,2026-03-01,Keyboard,Accessories,3,80,CUST-1711,Europe,Store,Credit Card,0.01,105,237.6,132.6
ORD-13752,2026-05-19,Laptop,Electronics,4,900,CUST-1976,North America,Store,Cash,0.08,2600,3312.0,712.0
ORD-13753,2025-06-29,Laptop,Electronics,4,900,CUST-1597,Europe,Online,Cash,0.07,2600,3348.0,748.0
ORD-13754,2025-09-09,Keyboard,Accessories,1,80,CUST-1107,North America,Online,Bank Transfer,0.13,35,69.6,34.599999999999994
ORD-13755,2026-05-09,Tablet,Electronics,5,450,CUST-1703,South America,Online,Cash,0.18,1500,1845.0000000000002,345.0000000000002
ORD-13756,2026-01-21,Phone,Electronics,3,700,CUST-1737,North America,Store,Bank Transfer,0.14,1500,1806.0,306.0
